id,y_2011,y_2013,y_2015,y_2016,y_2018,y_2020,y_2021,y_2022,y_2023
368,,,,,,,,,
369,9.0,24.0,22.0,15.0,8.0,4.0,4.0,2.0,5.0
370,72.0,106.0,51.0,55.0,18.0,38.0,25.0,29.0,34.0
371,23.0,64.0,67.0,65.0,31.0,18.0,30.0,20.0,30.0
372,0.0,3.0,5.0,7.0,0.0,5.0,4.0,1.0,2.0
373,4.0,2.0,6.0,4.0,0.0,1.0,1.0,2.0,2.0
374,28.0,62.0,70.0,78.0,23.0,22.0,27.0,20.0,41.0
375,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,3.0,4.0,3.0,6.0,4.0,1.0,2.0,1.0,4.0
377,4.0,6.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0
378,3.0,20.0,14.0,5.0,8.0,3.0,4.0,4.0,5.0
379,0.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
